Departure,Arrival,Date,"Flight
Count","% On-Time
Gate
Departures","% On-Time
Airport
Departures","% On-Time
Gate
Arrivals","Arrivals
With
EDCT","Average
EDCT
Where
EDCT>0","Gate
Departure
Delay","Taxi
Out
Delay","Average
Taxi
Out
Time","Airport
Departure
Delay","Airborne
Delay","Taxi
In
Delay","Block
Delay","Gate
Arrival
Delay"
DTW,DCA,5/28/2020,2,100,100,100,0,0,0,0,11,0,1,0,0,0
DTW,DCA,5/29/2020,2,100,100,100,0,0,0,0,11,0,0,0,0,0
DTW,DCA,5/30/2020,2,100,100,100,0,0,0,0,11,0,2.5,0,0,0
DTW,DCA,5/31/2020,2,100,100,100,0,0,0,0,11.5,0,0.5,0,0,0
DTW,DEN,5/1/2020,2,100,100,100,0,0,0,0,10,0,3.5,0,0,0
DTW,DEN,5/2/2020,3,100,100,100,0,0,0,0.3,12.33,0.33,4.67,0.7,0.67,0
DTW,DEN,5/3/2020,3,100,100,100,0,0,0,0.3,12.33,0,2,1.03,3.33,1.33
DTW,DEN,5/4/2020,2,100,100,100,0,0,0,0,9.5,0,6,1.3,1,0
DTW,DEN,5/5/2020,2,100,100,100,0,0,0,0,9.5,0,2.5,0.3,0,0
DTW,DEN,5/6/2020,2,100,100,100,0,0,0,0,10,0,0,0,0,0
DTW,DEN,5/7/2020,2,100,100,100,0,0,0,0,9.5,0,4,0.8,3,0
DTW,DEN,5/8/2020,2,100,100,100,0,0,0.5,0,10,0,3,0,0,0
DTW,DEN,5/9/2020,2,100,100,100,0,0,0,1.95,13,1,3,1.25,0,0
DTW,DEN,5/10/2020,2,100,100,100,0,0,0,0,11.5,0,1.5,0.3,0,0
DTW,DEN,5/11/2020,2,100,100,100,0,0,0,0,10,0,5,0,2.5,0.5
DTW,DEN,5/12/2020,2,100,100,100,0,0,0,1.45,13,0,3.5,0,3,0
DTW,DEN,5/13/2020,2,100,100,100,0,0,0,0.45,11,0,2.5,0.8,0,0
DTW,DEN,5/14/2020,2,100,100,100,0,0,0,0.95,11.5,0.5,6.5,0.3,3,0
DTW,DEN,5/15/2020,2,100,100,100,0,0,0,0.95,11.5,0,4,0.8,2,0
DTW,DEN,5/16/2020,2,100,100,50,0,0,0,0,12,0,8,1.3,8.5,7.5
DTW,DEN,5/17/2020,2,100,100,100,0,0,0,0.45,10.5,0,3.5,0,0,0
DTW,DEN,5/18/2020,2,100,100,100,0,0,0,0,10.5,0,2,0.75,0,0
DTW,DEN,5/19/2020,2,100,100,100,0,0,0,0,9,0,0.5,0,0,0
DTW,DEN,5/20/2020,2,100,100,100,0,0,0,0.45,10.5,0,0.5,0.3,0,0
DTW,DEN,5/21/2020,2,100,100,100,0,0,0,0,11,0,2.5,0,0,0
DTW,DEN,5/22/2020,2,100,100,100,0,0,0,0.95,11.5,0,0,0,0,0
DTW,DEN,5/23/2020,2,100,100,100,0,0,0,0,10.5,0,5.5,1.3,4,2.5
DTW,DEN,5/24/2020,2,100,100,100,0,0,5,0.95,11.5,3.5,0,2.3,0,0
DTW,DEN,5/25/2020,2,100,100,100,0,0,0,0,10,0,4.5,0.8,0,0
DTW,DEN,5/26/2020,2,50,50,100,0,0,18.5,0,9.5,16.5,1.5,1.3,0,1
DTW,DEN,5/27/2020,2,100,100,100,0,0,0,0,10,0,4,0.3,0,0
DTW,DEN,5/28/2020,2,100,100,100,0,0,0,0.45,11.5,0,2.5,1.75,0,0
DTW,DEN,5/29/2020,2,100,100,100,0,0,0,0.95,11.5,1,0,0.75,0,0
DTW,DEN,5/30/2020,2,100,100,100,0,0,1,0,10.5,0,2,1.3,0,0
DTW,DEN,5/31/2020,3,100,100,100,0,0,3,1.6,11.67,1.33,1,0,0,0
DTW,DFW,5/1/2020,3,66.67,66.67,100,0,0,7.67,1.87,13,5.67,0,4.6,0,0
DTW,DFW,5/2/2020,2,100,100,100,0,0,0,2.3,14.5,0,1,2.35,0,0
DTW,DFW,5/3/2020,5,80,80,80,0,0,9.6,2.28,14.8,10,0,5.26,0,4.4
DTW,DFW,5/4/2020,3,100,100,100,0,0,0,0.93,12.67,0,2,3.97,0,0
DTW,DFW,5/5/2020,3,100,100,100,0,0,0,3.87,16.33,1.33,0.33,4.27,2.67,0.33
DTW,DFW,5/6/2020,2,100,100,100,0,0,0,1.9,15.5,0,0,3.55,0,0
DTW,DFW,5/7/2020,3,100,100,100,0,0,0,1.2,15,1,0.33,3.3,0,0
DTW,DFW,5/8/2020,2,100,100,0,0,0,0,9.4,23,7,0,2.55,19,16.5
DTW,DFW,5/9/2020,3,100,100,100,0,0,0,1.53,14.67,0,0.33,3.93,0.33,0
DTW,DFW,5/10/2020,3,100,100,100,0,0,0,1.6,14.33,0.33,0.33,3.97,0,0
DTW,DFW,5/11/2020,4,100,100,100,0,0,3.5,3.15,15.75,3.5,0,4.4,0.25,0
DTW,DFW,5/12/2020,3,66.67,66.67,33.33,0,0,13.33,4.2,16.67,13.33,12.67,5.27,22,31.67
DTW,DFW,5/13/2020,3,100,100,100,0,0,0,2.53,15.33,0,0,5.27,0,0
DTW,DFW,5/14/2020,3,66.67,66.67,66.67,0,0,17.33,1.87,15.33,17.33,0.33,3.17,0,12
DTW,DFW,5/15/2020,3,66.67,66.67,66.67,0,0,11,2.2,14.67,11.67,0,6.27,5,12.33
DTW,DFW,5/16/2020,2,100,100,100,0,0,0,0.9,13,0,0,4.05,0,0
DTW,DFW,5/17/2020,3,100,100,100,0,0,0,1.27,13.67,0,0,1.63,0,0
DTW,DFW,5/18/2020,3,100,100,100,0,0,0,1.27,14.33,0,0,6.63,0,0
DTW,DFW,5/19/2020,3,100,100,100,0,0,0,3.53,15.67,0.67,0,5.27,0,0
DTW,DFW,5/20/2020,3,100,100,100,0,0,2.67,2.87,16,3.33,0,4.27,0,0
DTW,DFW,5/21/2020,4,100,100,100,0,0,0.25,2.65,15.5,1.5,0.5,6.9,0,0
DTW,DFW,5/22/2020,3,100,100,100,0,0,0.33,6.2,19.33,5.33,1.33,4.6,0,0
DTW,DFW,5/23/2020,3,66.67,66.67,66.67,0,0,14.67,1.53,14.67,16,0,2.6,0,11.33
DTW,DFW,5/24/2020,4,100,100,75,0,0,0,6.4,19.5,3,8,3.4,5.5,4
DTW,DFW,5/25/2020,3,100,100,100,0,0,0,3.27,16.67,1,3,5.63,3.67,2
DTW,DFW,5/26/2020,3,100,100,100,0,0,0,3.53,16.67,2.67,0,0.47,0,0
DTW,DFW,5/27/2020,3,100,100,100,0,0,0.67,5.2,18.33,4,0,3.6,0,0
DTW,DFW,5/28/2020,4,100,100,100,0,0,0,3.4,16.25,1.75,0,2.97,0,0
DTW,DFW,5/29/2020,3,100,100,100,0,0,0,3.87,17,0.33,0,1.37,0,0
DTW,DFW,5/30/2020,3,66.67,66.67,66.67,0,0,52.33,3.2,15.67,53.67,0,5.27,0,41.67
DTW,DFW,5/31/2020,3,100,100,100,0,0,0.67,1.27,13.67,2,0,4.5,0,0
DTW,EWR,5/1/2020,1,100,100,100,0,0,0,0,9,0,4,0,0,0
DTW,EWR,5/2/2020,1,100,100,100,0,0,0,0,11,0,4,0.8,0,0
DTW,EWR,5/9/2020,1,100,100,100,0,0,0,0,15,0,2,0,0,0
DTW,EWR,5/16/2020,1,100,100,100,0,0,0,0,9,0,2,0,0,0
DTW,EWR,5/20/2020,1,100,100,100,0,0,0,0,13,0,4,0,0,0
DTW,EWR,5/21/2020,1,100,100,100,0,0,0,3.8,18,4,2,0,0,0
DTW,EWR,5/22/2020,1,100,100,100,0,0,0,0,12,0,8,0,0,0
DTW,EWR,5/23/2020,2,100,100,100,0,0,0,0,13.5,0,3,0.65,0,0
DTW,EWR,5/24/2020,1,100,100,100,0,0,0,0,10,0,3,0,0,0
DTW,EWR,5/25/2020,1,100,100,100,0,0,0,0,14,0,5,0,0,0
DTW,EWR,5/26/2020,1,100,100,100,0,0,0,0,14,0,5,0,0,0
DTW,EWR,5/27/2020,1,100,100,100,0,0,0,2.8,17,0,1,0,0,0
DTW,EWR,5/28/2020,1,100,100,100,0,0,0,0.8,15,0,5,0,0,0
DTW,EWR,5/29/2020,1,100,100,100,0,0,7,1.8,16,9,0,2.5,0,4
DTW,EWR,5/30/2020,2,100,100,100,0,0,0,0,10.5,0,3.5,0.75,0,0
DTW,EWR,5/31/2020,1,0,0,100,0,0,16,0,13,15,1,0,0,0
DTW,FLL,5/1/2020,1,100,100,100,0,0,0,0,9,0,1,1.4,0,0
DTW,FLL,5/2/2020,1,100,100,100,0,0,0,0,10,0,0,0,0,0
DTW,FLL,5/3/2020,1,100,100,100,0,0,0,0,11,0,0,0,0,0
DTW,FLL,5/4/2020,2,50,50,50,0,0,27,0.4,12.5,27.5,0,0.05,1.5,28.5
DTW,FLL,5/5/2020,1,100,100,100,0,0,0,5,20,3,0,0,2,0
DTW,FLL,5/6/2020,1,100,100,100,0,0,1,0,11,0,4,2.4,3,4
DTW,FLL,5/7/2020,1,100,100,100,0,0,0,0,10,0,1,2.4,0,0
DTW,FLL,5/8/2020,1,100,100,100,0,0,0,0,10,0,2,0,0,0
DTW,FLL,5/9/2020,1,100,100,100,0,0,0,0,10,0,0,7.4,5,0
DTW,FLL,5/10/2020,1,100,100,0,0,0,3,8,23,11,0,0.4,17,20
DTW,FLL,5/11/2020,1,100,100,100,0,0,0,0,12,0,0,4.4,2,0
DTW,FLL,5/12/2020,1,100,100,100,0,0,0,0,10,0,0,3.4,0,0
DTW,FLL,5/13/2020,1,100,100,100,0,0,0,0,11,0,0,3.4,0,0
DTW,FLL,5/14/2020,1,100,100,100,0,0,0,0,15,0,0,3.4,2,1
DTW,FLL,5/15/2020,1,100,100,100,0,0,0,2,17,0,0,5.4,12,5
DTW,FLL,5/16/2020,1,100,100,100,0,0,0,0,10,0,1,1.4,2,0
DTW,FLL,5/17/2020,1,100,100,100,0,0,0,0,12,0,10,2.4,15,13
DTW,FLL,5/18/2020,1,100,100,0,0,0,0,0,11,0,11,2.4,23,16
DTW,FLL,5/19/2020,1,100,100,100,0,0,0,0,8,0,7,2.4,7,2
DTW,FLL,5/20/2020,1,100,100,100,0,0,2,0,9,0,0,2.4,8,10
DTW,FLL,5/21/2020,1,100,100,100,0,0,0,0,10,0,0,0,0,0
DTW,FLL,5/22/2020,1,100,100,100,0,0,0,0,12,0,0,0,0,0
DTW,FLL,5/23/2020,1,100,100,100,0,0,0,0,10,0,0,0,0,0
DTW,FLL,5/24/2020,1,100,100,100,0,0,0,0,10,0,1,0.4,5,2
DTW,FLL,5/25/2020,1,0,0,0,0,0,71,5,20,76,0,0.4,10,81
DTW,FLL,5/26/2020,1,100,100,100,0,0,0,0,13,0,0,1.4,5,0
DTW,FLL,5/27/2020,1,100,100,100,0,0,0,0,9,0,0,0,0,0
DTW,FLL,5/28/2020,1,100,100,100,0,0,0,0,12,0,0,0,4,0
DTW,FLL,5/29/2020,1,100,100,100,0,0,0,0,13,0,0,0,8,6
DTW,FLL,5/30/2020,1,100,100,100,0,0,0,12,27,11,0,0.4,8,7
DTW,FLL,5/31/2020,1,100,100,100,0,0,0,0,9,0,0,0,0,0
DTW,IAD,5/1/2020,3,66.67,66.67,66.67,0,0,12.67,0,10,11.33,1.67,0,0,10.33
DTW,IAD,5/3/2020,1,100,100,100,0,0,0,0,10,0,4,0,0,0
DTW,IAD,5/4/2020,1,100,100,100,0,0,0,0,10,0,0,0,0,0
DTW,IAD,5/5/2020,1,100,100,100,0,0,0,0,11,0,5,0,0,0
DTW,IAD,5/6/2020,1,100,100,100,0,0,0,0,7,0,0,0,0,0
DTW,IAD,5/7/2020,1,100,100,100,0,0,0,0,11,0,0,0,0,0
DTW,IAD,5/8/2020,1,100,100,100,0,0,10,0,10,5,1,2.4,0,6
DTW,IAD,5/10/2020,1,100,100,100,0,0,0,2,17,0,0,0,1,0
DTW,IAD,5/11/2020,1,100,100,100,0,0,0,0,12,0,5,0,0,0
DTW,IAD,5/12/2020,1,100,100,100,0,0,0,0,11,0,0,0.4,0,0
DTW,IAD,5/13/2020,1,100,100,100,0,0,0,0,11,0,0,0,0,0
DTW,IAD,5/14/2020,1,100,100,100,0,0,0,0,15,0,0,0,0,0
DTW,IAD,5/15/2020,1,100,100,100,0,0,0,0,10,0,0,0,0,0
DTW,IAD,5/17/2020,1,100,100,100,0,0,0,0,10,0,0,0,0,0
DTW,IAD,5/18/2020,1,100,100,100,0,0,0,0,12,0,0,0,0,0
DTW,IAD,5/19/2020,1,100,100,100,0,0,0,0,11,0,0,0.4,0,0
DTW,IAD,5/20/2020,1,100,100,100,0,0,4,0,9,0,0,0,0,0
DTW,IAD,5/21/2020,1,100,100,100,0,0,0,0,12,0,0,0,0,0
DTW,IAD,5/22/2020,1,100,100,100,0,0,0,0,11,0,3,0,0,0
DTW,IAD,5/24/2020,1,100,100,100,0,0,0,0,10,0,1,0,0,0
DTW,IAD,5/25/2020,1,100,100,100,0,0,0,0,14,0,3,0,2,0
DTW,IAD,5/26/2020,1,100,100,100,0,0,0,0,11,0,0,0,0,0
DTW,IAD,5/27/2020,1,0,0,100,0,0,18,0,12,15,0,0,0,10
DTW,IAD,5/28/2020,1,100,100,100,0,0,0,0,10,0,0,0,0,0
DTW,IAD,5/29/2020,1,100,100,100,0,0,0,2,17,0,0,0.4,2,0
DTW,IAD,5/30/2020,1,0,0,0,0,0,22,0,13,21,0,0,0,18
DTW,IAD,5/31/2020,1,100,100,100,0,0,0,6.7,22,1,0,0,0,0
DTW,IAH,5/1/2020,3,100,100,100,0,0,0,0,11.33,0,3,1.27,0,0
DTW,IAH,5/2/2020,2,100,100,100,0,0,0,0,11.5,0,4,1.45,0,0
DTW,IAH,5/3/2020,2,100,100,100,0,0,0,1.45,12.5,0,1,3.45,0,0
DTW,IND,5/1/2020,1,100,100,100,0,0,0,0,8,0,2,0,0,0
DTW,IND,5/3/2020,1,100,100,100,0,0,0,0,13,0,1,1.2,0,0
DTW,IND,5/4/2020,1,100,100,100,0,0,0,0,12,0,6,0.2,0,0
DTW,IND,5/5/2020,1,100,100,100,0,0,0,0,11,0,10,0.2,2,0
DTW,IND,5/6/2020,1,100,100,100,0,0,0,0,13,0,9,0.2,0,0
DTW,IND,5/7/2020,1,100,100,100,0,0,0,0.8,15,0,1,0,0,0
DTW,IND,5/8/2020,1,100,100,100,0,0,0,0,12,0,7,0,1,0
DTW,IND,5/10/2020,1,100,100,100,0,0,0,0,11,0,1,0,0,0
DTW,IND,5/11/2020,1,100,100,100,0,0,0,0,11,0,6,0,0,0
DTW,IND,5/12/2020,1,0,0,0,0,0,27,1.8,16,29,0,0,0,23
DTW,IND,5/13/2020,1,100,100,100,0,0,0,0,11,0,4,2.2,0,0
DTW,IND,5/14/2020,1,100,100,100,0,0,0,0,13,0,4,0.2,0,0
DTW,IND,5/15/2020,1,100,100,100,0,0,0,0,10,0,4,1.2,0,0
DTW,IND,5/17/2020,1,100,100,100,0,0,0,0,14,0,3,0,0,0
DTW,IND,5/18/2020,1,100,100,100,0,0,0,0,12,0,0,0,0,0
DTW,IND,5/19/2020,1,100,100,100,0,0,0,0.8,15,0,11,8.2,11,6
DTW,IND,5/20/2020,1,100,100,100,0,0,0,0.8,15,0,10,0,1,0
DTW,IND,5/21/2020,1,100,100,100,0,0,0,0,12,0,9,7.2,5,0
DTW,IND,5/22/2020,1,100,100,100,0,0,0,0,14,0,3,0,0,0
DTW,IND,5/24/2020,1,100,100,100,0,0,0,0,11,0,1,3.2,0,0
DTW,IND,5/25/2020,1,100,100,100,0,0,0,0,12,0,1,1.2,0,0
DTW,IND,5/26/2020,1,100,100,100,0,0,0,3.8,18,0,0,0.2,0,0
DTW,IND,5/27/2020,1,100,100,100,0,0,0,0,13,0,1,0,0,0
DTW,IND,5/28/2020,1,100,100,100,0,0,0,0,8,0,1,0,0,0
DTW,IND,5/29/2020,1,100,100,100,0,0,5,0,12,3,0,3.2,1,6
DTW,IND,5/31/2020,1,100,100,100,0,0,0,0,10,0,7,0.2,0,0
DTW,LAS,5/1/2020,2,100,100,100,0,0,0,0,11.5,0,2,0,0,0
DTW,LAS,5/2/2020,3,100,100,100,0,0,0,5.23,17.67,4,1,1.47,9.67,8
DTW,LAS,5/3/2020,2,100,100,0,0,0,7,3.5,16,5,6.5,0.25,23,25.5
DTW,LAS,5/4/2020,2,100,100,50,0,0,0,0,12,0,3.5,0.45,16,13
DTW,LAS,5/5/2020,2,100,100,100,0,0,0,0,10,0,2.5,0,0,0
DTW,LAS,5/6/2020,2,100,100,100,0,0,0,0,11,0,0,1.45,2.5,1.5
DTW,LAS,5/7/2020,2,100,100,50,0,0,0,0,13,0,9.5,1.25,18,16.5
DTW,LAS,5/8/2020,2,100,100,100,0,0,4,0,11,2,1.5,0,1,3.5
DTW,LAS,5/9/2020,2,100,100,100,0,0,5,2,14.5,3,3.5,0,4,1
DTW,LAS,5/10/2020,2,100,100,100,0,0,0,0,13.5,0,4.5,0.25,1.5,0
DTW,LAS,5/11/2020,2,100,100,50,0,0,4,1.5,16,4,4,1.2,12.5,13.5
DTW,LAS,5/12/2020,2,100,100,50,0,0,0,4.5,16.5,3,3.5,0.45,9.5,8
DTW,LAS,5/13/2020,2,100,100,50,0,0,2,0,14.5,2,4.5,0.95,6.5,8
DTW,LAS,5/14/2020,2,100,100,50,0,0,0,0,13,0,4.5,0,10.5,7.5
DTW,LAS,5/15/2020,2,50,50,50,0,0,10,0,10.5,7.5,4,1.2,3,10.5
DTW,LAS,5/16/2020,2,100,100,100,0,0,0,0,11.5,0,4.5,0,2,0
DTW,LAS,5/17/2020,2,100,100,100,0,0,0,0,10.5,0,2,0,0,0
DTW,LAS,5/18/2020,2,100,100,100,0,0,0.5,0,12.5,0,1,0,0,0
DTW,LAS,5/19/2020,2,100,100,100,0,0,0,0,10.5,0,0,0.45,0,0
DTW,LAS,5/20/2020,2,100,100,100,0,0,0,0,11,0,3.5,0.45,0,0
DTW,LAS,5/21/2020,2,50,50,50,0,0,27,0,11,26,3,0.7,0,17
DTW,LAS,5/22/2020,2,100,50,50,0,0,0,30.5,43.5,29,8,0.75,26.5,25
DTW,LAS,5/23/2020,2,100,100,100,0,0,0,0.5,12.5,0,2.5,2.2,2.5,0
DTW,LAS,5/24/2020,2,50,50,50,0,0,69,0,13.5,68.5,0.5,0.7,0,64.5
DTW,LAS,5/25/2020,2,100,100,100,0,0,0,0,12,0,0,0.75,0,0
DTW,LAS,5/26/2020,2,100,100,100,0,0,0,0,12,0,1,0,0,0
DTW,LAS,5/27/2020,2,100,100,100,0,0,0,3,17,0,2,0,0,0
DTW,LAS,5/28/2020,2,100,100,100,0,0,1,0,12,0,2,4.25,0,0
DTW,LAS,5/29/2020,2,50,50,50,0,0,40,0,12,38.5,0.5,0.45,0,32
DTW,LAS,5/30/2020,2,100,100,100,0,0,0,0,11,0,2,0,0,0
DTW,LAS,5/31/2020,2,100,100,100,0,0,0,0,9,0,0,0,0,0
DTW,LAX,5/1/2020,2,100,100,100,0,0,0,0,12,0,1.5,0,0,0
DTW,LAX,5/2/2020,2,100,100,100,0,0,0,2.5,17.5,0,4.5,0.5,8.5,1.5
DTW,LAX,5/3/2020,2,100,100,100,0,0,0,0,12.5,0,2.5,0,7.5,4
DTW,LAX,5/4/2020,2,100,100,100,0,0,0,0,11.5,0,0.5,0,13,9
DTW,LAX,5/5/2020,2,100,100,100,0,0,0,0,9.5,0,1.5,0,0.5,0
DTW,LAX,5/6/2020,2,100,100,100,0,0,0,5.5,17.5,5.5,1,0,0,0
DTW,LAX,5/7/2020,3,100,100,100,0,0,2.33,2,14.67,2.67,0,1.67,0.67,2.67
DTW,LAX,5/8/2020,2,100,100,100,0,0,0,0,9.5,0,2,0,0,0
DTW,LAX,5/9/2020,2,100,100,100,0,0,0,0,14,0,0,0,0,0
DTW,LAX,5/10/2020,2,100,100,100,0,0,0.5,0,11.5,0,1.5,0,0,0
DTW,LAX,5/11/2020,2,100,100,100,0,0,0,3.5,16.5,3.5,0.5,0.5,4,4
DTW,LAX,5/12/2020,2,100,100,100,0,0,0,0,11.5,0,0.5,0,2.5,2.5
DTW,LAX,5/13/2020,2,100,100,100,0,0,0,6,20,4.5,2.5,0,4.5,3
DTW,LAX,5/14/2020,2,100,100,100,0,0,0.5,0,12,0,4,0,3,2
DTW,LAX,5/15/2020,2,100,100,100,0,0,1.5,0,14,1.5,1,0,0,0
DTW,LAX,5/16/2020,2,100,100,100,0,0,0,0,12,0,3,0,0,0
DTW,LAX,5/17/2020,2,100,100,100,0,0,0,0,10,0,1.5,0,0,0
DTW,LAX,5/18/2020,2,100,100,100,0,0,0.5,0,12,0,0.5,0,0,0
DTW,LAX,5/19/2020,2,100,100,100,0,0,0,0,11.5,0,1.5,0,0,0
DTW,LAX,5/20/2020,2,100,100,100,0,0,0,0,10,0,2,0,0,0
DTW,LAX,5/21/2020,2,100,100,100,0,0,0.5,1,15,1.5,0,0,0,0
DTW,LAX,5/22/2020,2,100,100,100,0,0,0,0.5,15,0,2,1,0,0
DTW,LAX,5/23/2020,2,100,100,100,0,0,0,0,12.5,0,1,0,0,0
DTW,LAX,5/24/2020,2,100,100,100,0,0,0,2,17,0,1.5,0,0,0
DTW,LAX,5/25/2020,2,100,100,100,0,0,0,0,14.5,0,0,1,0,0
DTW,LAX,5/26/2020,2,100,100,100,0,0,0,0.5,14,0,2,0.5,0,0
DTW,LAX,5/27/2020,2,100,100,100,0,0,0,1,16,0,0.5,0,0,0
DTW,LAX,5/28/2020,2,100,100,100,0,0,0,0,13.5,0,1.5,0,0,0
DTW,LAX,5/29/2020,2,100,100,100,0,0,0,0.5,15,0,0,0,0,0
DTW,LAX,5/30/2020,2,100,100,100,0,0,0,0,11,0,0.5,0,0,0
DTW,LAX,5/31/2020,2,100,100,100,0,0,0,0,12.5,0,0,0,0,0
DTW,LGA,5/1/2020,2,100,100,100,0,0,0,0,9,0,2.5,0,0,0
DTW,LGA,5/2/2020,1,100,100,100,0,0,0,1,16,0,0,0,0,0
DTW,LGA,5/3/2020,3,100,100,100,0,0,0,0,11.33,0,0.67,0.23,0,0
DTW,LGA,5/4/2020,2,100,100,100,0,0,0,0,11.5,0,0,0,0,0
DTW,LGA,5/5/2020,3,100,100,100,0,0,0.67,0,11.33,0,0,0.57,0,0
DTW,LGA,5/6/2020,2,50,50,50,0,0,45,0,10.5,43,0,0,0,35
DTW,LGA,5/7/2020,3,100,100,100,0,0,0,0,11.67,0,0,0.23,0,0
DTW,LGA,5/8/2020,2,100,100,100,0,0,0,0,13,0,0,0,0,0
DTW,LGA,5/9/2020,2,100,100,100,0,0,0,2,16,0,0,1.4,0,0
DTW,LGA,5/10/2020,3,100,100,100,0,0,0,0.67,14.33,0,2.33,0.57,0,0
DTW,LGA,5/11/2020,2,100,100,100,0,0,0,1.5,15.5,1,0,0,0,0
DTW,LGA,5/12/2020,3,100,100,100,0,0,0,0.33,14.33,0.33,0,1.57,0,0
DTW,LGA,5/13/2020,2,100,100,100,0,0,0,1,13.5,0,0,0.9,0,0
DTW,LGA,5/14/2020,3,100,100,100,0,0,2.33,0,12.67,1.67,0.67,3.17,0,0
DTW,LGA,5/15/2020,2,100,100,100,0,0,0,0,11,0,1.5,0,0,0
DTW,LGA,5/16/2020,2,100,100,100,0,0,0.5,0,9,0,0,0,0,0
DTW,LGA,5/17/2020,3,100,100,100,0,0,1.67,0,10.67,0.67,1,0.23,0,0
DTW,LGA,5/18/2020,2,100,100,100,0,0,0,0,9.5,0,0,0,0,0
DTW,LGA,5/19/2020,3,100,100,100,0,0,0,0,11.33,0,0,1.57,0,0
DTW,LGA,5/20/2020,2,100,100,100,0,0,0,0,11.5,0,0,0,0,0
DTW,LGA,5/21/2020,3,100,100,100,0,0,0,0,10.67,0,0,0.83,0,0
DTW,LGA,5/22/2020,2,100,100,100,0,0,0,0,13,0,1.5,0,0,0
DTW,LGA,5/23/2020,2,100,100,100,0,0,0,0,11.5,0,15,0,6.5,3
DTW,LGA,5/24/2020,3,66.67,66.67,100,0,0,6.33,0.67,13,5,0,0,0,0.33
DTW,LGA,5/25/2020,2,100,100,100,0,0,0,0,12.5,0,0,0,0,0
DTW,LGA,5/26/2020,3,100,100,100,0,0,0,0.33,11.67,0.33,1.67,0.9,0,0
DTW,LGA,5/27/2020,2,100,100,100,0,0,0,1,15,0,0.5,0,0,0
DTW,LGA,5/28/2020,3,100,100,100,0,0,0,0.33,13.33,0,4.33,0.23,0,0
DTW,LGA,5/29/2020,2,100,100,100,0,0,5.5,0,12,4.5,3.5,0,0,0.5
DTW,LGA,5/30/2020,2,100,100,100,0,0,0,0,10,0,0,0,0,0
DTW,LGA,5/31/2020,3,100,100,100,0,0,0,1.23,13.67,1,0,0.57,0,0
DTW,MCI,5/1/2020,2,100,100,100,0,0,0,0,9.5,0,0,0.35,0,0
DTW,MCI,5/2/2020,1,100,100,100,0,0,0,0,13,0,0,3.7,0,0
DTW,MCI,5/3/2020,1,100,100,100,0,0,0,3,18,0,0,2.1,12,5
DTW,MCI,5/4/2020,2,100,100,50,0,0,0,0,12,0,2,0,13.5,9
DTW,MCI,5/5/2020,1,100,100,100,0,0,0,0,10,0,0,0,0,0
DTW,MCI,5/6/2020,1,100,100,100,0,0,0,0,9,0,0,0.1,0,0
DTW,MCI,5/7/2020,1,100,100,100,0,0,0,1,16,0,0,4.1,1,0
DTW,MCI,5/8/2020,2,100,100,100,0,0,0,0,11.5,0,1,0.9,0.5,0
DTW,MCI,5/9/2020,1,100,100,100,0,0,0,0,12,0,0,2.7,0,0
DTW,MCI,5/10/2020,1,100,100,100,0,0,0,2,17,0,0,2.1,5,2
DTW,MCI,5/11/2020,2,100,100,100,0,0,0,5.9,20,4,1,3.4,8.5,4
DTW,MCI,5/12/2020,1,100,100,100,0,0,0,0,12,0,0,0.1,1,0
DTW,MCI,5/13/2020,1,100,100,100,0,0,0,0,14,0,0,0.1,2,1
DTW,MCI,5/14/2020,1,100,100,100,0,0,0,0,12,0,0,0,2,0
DTW,MCI,5/15/2020,2,100,100,100,0,0,0,1.5,15.5,0,3,4.4,9,3.5
DTW,MCI,5/16/2020,1,100,100,100,0,0,0,0,13,0,0,4.7,0,0
DTW,MCI,5/17/2020,1,100,100,100,0,0,0,0,10,0,3,0.1,2,0
DTW,MCI,5/18/2020,2,100,100,100,0,0,0,0,12.5,0,5,2.9,0.5,0
DTW,MCI,5/19/2020,1,100,100,100,0,0,14,0,8,7,0,0.1,0,0
DTW,MCI,5/20/2020,1,100,100,100,0,0,0,0,14,0,1,1.1,0,0
DTW,MCI,5/21/2020,1,100,100,100,0,0,0,0,11,0,2,0,0,0
DTW,MCI,5/22/2020,2,100,100,100,0,0,3.5,1,15,3,2,0.55,0,0
DTW,MCI,5/23/2020,1,100,100,100,0,0,0,10.8,25,1,0,0.7,6,0
DTW,MCI,5/24/2020,1,100,100,100,0,0,0,5,20,1,0,0,0,0
DTW,MCI,5/25/2020,2,100,100,100,0,0,0,1.5,14.5,0,0,1.35,0,0
DTW,MCI,5/26/2020,1,100,100,100,0,0,0,2,17,0,0,1.1,0,0
DTW,MCI,5/27/2020,1,100,100,100,0,0,0,8,23,1,0,2.1,2,0
DTW,MCI,5/28/2020,1,100,100,100,0,0,0,0,10,0,2,3.1,0,0
DTW,MCI,5/29/2020,2,100,100,100,0,0,0,0,12.5,0,0.5,4.9,0,0
DTW,MCI,5/30/2020,1,100,100,100,0,0,0,0,10,0,0,2.7,0,0
DTW,MCI,5/31/2020,1,100,100,100,0,0,0,3,18,0,0,0,0,0
DTW,MCO,5/1/2020,3,100,100,100,0,0,0,0,10.33,0,0,1.77,0,0
DTW,MCO,5/2/2020,2,100,100,100,0,0,0,0,11,0,0,1.7,0,0
